ID,CUSTOMER_OFFER_ID,VERIFIED_REDEMPTION_COUNT,SUBMITTED_REDEMPTION_COUNT,OFFER_AMOUNT,CREATED_AT
691715871,19953193583,1,1,8,2021-03-20 18:14:12.000
691716249,19949879356,1,1,1.88,2021-03-20 18:14:50.000
691716258,19955115302,1,1,0.25,2021-03-20 18:14:51.000
691720578,19955171844,1,,1.75,2021-03-20 18:21:50.000
691720929,19954424272,,1,,2021-03-20 18:22:20.000
691721615,19955076773,1,1,0.5,2021-03-20 18:23:28.000
691722853,19953539296,1,1,0.5,2021-03-20 18:25:19.000
691723538,19955175398,2,2,2,2021-03-20 18:26:17.000
691723625,19955083397,1,1,0.5,2021-03-20 18:26:29.000
691724991,19954354925,2,2,0.5,2021-03-20 18:28:46.000
691725591,19955188461,1,1,0.5,2021-03-20 18:29:42.000
691728920,19955192448,1,1,0.5,2021-03-20 18:34:55.000
691728972,19955198974,1,1,0.5,2021-03-20 18:35:00.000
691729024,19953809358,1,1,0.5,2021-03-20 18:35:06.000
691731355,19954992598,1,,0.5,2021-03-20 18:38:50.000
691731370,19955050563,3,,1,2021-03-20 18:38:52.000
691731640,19952602486,1,,0.5,2021-03-20 18:39:19.000
691732485,19955061214,1,1,1.5,2021-03-20 18:40:48.000
691733325,19955124832,1,1,0.5,2021-03-20 18:42:13.000
691733836,19955225711,1,1,0.5,2021-03-20 18:43:01.000
691739420,19953815300,2,2,0.5,2021-03-20 18:52:00.000
691741955,19955254564,1,,0.5,2021-03-20 18:56:04.000
691741981,19954621569,1,1,8,2021-03-20 18:56:08.000
691742096,19955261118,1,,0.5059,2021-03-20 18:56:17.000
691744283,19955266583,1,1,0.5,2021-03-20 18:59:49.000
691744942,19954936948,1,1,1,2021-03-20 19:00:52.000
691744945,19954937160,1,1,3,2021-03-20 19:00:52.000
691746898,19952280119,1,,0.25,2021-03-20 19:03:57.000
691746899,19948794897,1,,2,2021-03-20 19:03:57.000
691521953,19954006837,1,1,,2021-03-20 08:39:27.000
691522266,19954008302,1,1,0.5,2021-03-20 08:42:46.000
691523619,19954015247,1,1,0.25,2021-03-20 08:57:44.000
691527185,19954025735,1,1,0.5,2021-03-20 09:45:14.000
691527340,19952520985,1,1,0.5,2021-03-20 09:47:51.000
691527345,19954036486,1,1,0.5,2021-03-20 09:47:53.000
691528727,19954038147,1,,0.5,2021-03-20 10:04:21.000
691529450,19954045812,1,1,0.25,2021-03-20 10:11:35.000
691529717,19954044276,3,3,2.5,2021-03-20 10:13:35.000
691532827,19954065302,1,1,0.5,2021-03-20 10:42:56.000
691533817,19951343464,1,,0.25,2021-03-20 10:51:24.000
691533823,19951388928,1,,0.25,2021-03-20 10:51:26.000
691537954,19951493710,1,,0.5,2021-03-20 11:31:29.000
691538146,19953971365,1,1,0.5,2021-03-20 11:33:04.000
691538426,19954122289,0,1,3,2021-03-20 11:35:18.000
691542232,19952277822,1,,0.5,2021-03-20 12:01:34.000
691545511,19954184192,1,1,0.5,2021-03-20 12:15:22.000
691546396,19952002468,1,,0.5,2021-03-20 12:19:24.000
691548832,19950331543,3,3,4,2021-03-20 12:29:51.000
691552192,19953330804,1,1,8,2021-03-20 12:44:20.000
691556887,19954077700,1,1,1.5,2021-03-20 13:00:59.000
691556889,19954239255,2,2,2,2021-03-20 13:00:59.000
691557504,19953510858,1,1,,2021-03-20 13:03:12.000
691557744,19953202884,1,,0.5,2021-03-20 13:04:02.000
691559885,19954300077,1,1,0.5,2021-03-20 13:10:18.000
691562557,19954009384,1,1,0.4,2021-03-20 13:18:53.000
691562559,19953558118,1,1,0.25,2021-03-20 13:18:54.000
691563042,19954323286,2,2,5,2021-03-20 13:20:16.000
691563170,19954325922,1,1,0.5,2021-03-20 13:20:45.000
691563816,19954315561,4,1,0.4,2021-03-20 13:23:14.000
691564877,19952983631,1,,1,2021-03-20 13:26:56.000
691570633,19954378592,1,1,0.5,2021-03-20 13:43:09.000
691575057,19954408183,1,1,,2021-03-20 13:54:17.000
691577480,19954418339,1,1,0.5,2021-03-20 14:00:27.000
691577728,19953584730,1,1,0.25,2021-03-20 14:00:58.000
691579312,19954253685,1,1,3,2021-03-20 14:04:59.000
691579562,19951788470,1,1,2,2021-03-20 14:05:30.000
691583266,19954448956,1,1,0.5,2021-03-20 14:14:25.000
691587074,19953309153,1,,0.5,2021-03-20 14:22:29.000
691587313,19953908061,1,1,0.5,2021-03-20 14:22:56.000
691587314,19953908286,1,1,0.25,2021-03-20 14:22:56.000
691587580,19954478858,1,1,3,2021-03-20 14:23:24.000
691590125,19954457787,1,1,4.25,2021-03-20 14:28:37.000
691591869,19951146471,1,,1.5,2021-03-20 14:32:16.000
691592108,19951002085,1,,2,2021-03-20 14:32:43.000
691592813,19954508811,1,1,0.5,2021-03-20 14:34:15.000
691594551,19952730895,1,1,0.25,2021-03-20 14:37:57.000
691595607,19953511449,1,,0.5,2021-03-20 14:40:05.000
691595630,19951015258,1,,2.25,2021-03-20 14:40:07.000
691597821,19954539797,1,,1.33,2021-03-20 14:44:41.000
691598313,19954399169,1,1,0.5,2021-03-20 14:45:40.000
691603236,19954566676,1,1,0.25,2021-03-20 14:55:36.000
691606166,19954504606,1,1,1.88,2021-03-20 15:01:27.000
691608480,19954597508,1,1,8,2021-03-20 15:06:30.000
691608609,19954422117,1,1,0.5,2021-03-20 15:06:46.000
691609188,19954604762,1,2,1,2021-03-20 15:07:53.000
691609475,19954599658,1,1,0.25,2021-03-20 15:08:31.000
691609664,19954608775,1,1,2.25,2021-03-20 15:08:50.000
691610150,19954204457,1,,3,2021-03-20 15:10:03.000
691611201,19953808483,1,,0.5,2021-03-20 15:11:56.000
691612222,19954621704,1,1,0.5,2021-03-20 15:13:48.000
691615528,19954646000,1,,1.5,2021-03-20 15:20:08.000
691617218,19954612597,4,4,0.75,2021-03-20 15:23:10.000
691619394,19954568889,2,2,1,2021-03-20 15:27:22.000
691619395,19954563824,1,1,0.25,2021-03-20 15:27:22.000
691620963,19951836344,1,,0.5,2021-03-20 15:29:56.000
691621606,19954482237,1,1,0.25,2021-03-20 15:31:03.000
691622112,19954517119,1,1,0.5,2021-03-20 15:32:10.000
691623630,19954649438,1,1,0.5,2021-03-20 15:34:50.000
691624496,19953239364,1,,0.25,2021-03-20 15:36:18.000
691624505,19952742007,1,,0.75,2021-03-20 15:36:19.000
691624518,19952711737,1,,1,2021-03-20 15:36:21.000
691624527,19952711114,1,,3,2021-03-20 15:36:21.000
691625934,19954696571,1,1,0.25,2021-03-20 15:38:57.000
691627060,19954176482,1,1,1.99,2021-03-20 15:41:14.000
691629252,19953307293,1,,2.25,2021-03-20 15:45:11.000
691633817,19953801951,1,1,0.5,2021-03-20 15:53:23.000
691635744,19954747675,1,1,0.5,2021-03-20 15:56:55.000
691637920,19952412780,1,,0.5,2021-03-20 16:01:05.000
691639622,19954733295,1,1,0.25,2021-03-20 16:04:03.000
691640062,19954781491,1,1,0.5,2021-03-20 16:04:46.000
691641812,19953397629,1,1,0.5,2021-03-20 16:07:57.000
691646062,19954767398,1,1,0.5,2021-03-20 16:15:27.000
691646810,19954806940,1,1,0.45,2021-03-20 16:16:53.000
691650463,19954573051,1,1,0.5,2021-03-20 16:23:35.000
691650929,19954843309,1,1,0.5,2021-03-20 16:24:14.000
691651750,19952677625,1,,0.5,2021-03-20 16:25:35.000
691652509,19954849577,1,1,0.5,2021-03-20 16:26:55.000
691653090,19954853423,1,1,0.5,2021-03-20 16:27:57.000
691654078,19954863462,1,,1.82,2021-03-20 16:29:45.000
691655563,19954870671,1,,0.54,2021-03-20 16:32:19.000
691655594,19954420396,1,,0.25,2021-03-20 16:32:23.000
691657063,19953754937,1,1,2.35,2021-03-20 16:35:09.000
691657064,19953753346,1,1,1.99,2021-03-20 16:35:09.000
691657939,19954872582,1,1,0.5,2021-03-20 16:36:31.000
691659596,19953013775,1,1,1.5,2021-03-20 16:39:52.000
691660790,19954893879,1,1,0.5,2021-03-20 16:41:52.000
691661904,19954882927,,1,,2021-03-20 16:43:54.000
691663742,19951613926,2,,1,2021-03-20 16:47:10.000
691664427,19954913912,2,2,1,2021-03-20 16:48:22.000
691665066,19954286802,5,4,0.2,2021-03-20 16:49:32.000
691668504,19954935899,1,1,0.5,2021-03-20 16:55:31.000
691669530,19954934835,1,1,1,2021-03-20 16:57:14.000
691669784,19954337202,1,1,0.5,2021-03-20 16:57:38.000
691669787,19954375852,1,1,3.98,2021-03-20 16:57:39.000
691669803,19951472886,1,1,3,2021-03-20 16:57:40.000
691669919,19954940294,4,5,0.25,2021-03-20 16:57:55.000
691670753,19954947153,1,1,0.5,2021-03-20 16:59:23.000
691672010,19954951354,1,1,8,2021-03-20 17:01:28.000
691672862,19954954258,1,1,0.5,2021-03-20 17:02:59.000
691674300,19953235139,5,5,1,2021-03-20 17:05:23.000
691674301,19953366347,1,1,2.68,2021-03-20 17:05:23.000
691674303,19953373759,2,2,1,2021-03-20 17:05:23.000
691674860,19954953930,1,1,0.5,2021-03-20 17:06:02.000
691679020,19953940469,1,1,1,2021-03-20 17:13:05.000
691680031,19954138280,1,1,0.5,2021-03-20 17:14:59.000
691680458,19954658749,1,1,1,2021-03-20 17:15:45.000
691680722,19953120409,1,1,1.25,2021-03-20 17:16:10.000
691681509,19954998062,1,1,0.5,2021-03-20 17:17:25.000
691682791,19954203491,1,1,0.75,2021-03-20 17:19:33.000
691684041,19953870496,1,1,1,2021-03-20 17:21:44.000
691684718,19955008893,1,1,0.5,2021-03-20 17:22:41.000
691686026,19954972487,1,1,0.5,2021-03-20 17:24:42.000
691688125,19955020595,1,1,0.5,2021-03-20 17:27:54.000
691689664,19955023472,1,1,0.25,2021-03-20 17:30:14.000
691690833,19949612779,1,1,1,2021-03-20 17:32:15.000
691690836,19949609754,1,1,2.98,2021-03-20 17:32:15.000
691691909,19955010014,1,1,0.25,2021-03-20 17:34:09.000
691692979,19952139574,1,1,3,2021-03-20 17:36:06.000
691693909,19954930018,1,1,2.25,2021-03-20 17:37:44.000
691693911,19954929786,1,1,0.5,2021-03-20 17:37:44.000
691694848,19951885040,1,1,2,2021-03-20 17:39:10.000
691697731,19955070253,2,,1,2021-03-20 17:44:05.000
691699808,19953286165,1,,0.25,2021-03-20 17:47:48.000
691701861,19953692876,1,1,0.25,2021-03-20 17:51:13.000
691703127,19955059694,1,1,0.5,2021-03-20 17:53:25.000
691703365,19955097509,1,1,0.5,2021-03-20 17:53:45.000
691706551,19955105622,1,1,0.5,2021-03-20 17:58:51.000
691707516,19955098873,1,1,1.22,2021-03-20 18:00:24.000
691707518,19955104871,1,1,1.25,2021-03-20 18:00:24.000
691708075,19955106709,1,1,0.5,2021-03-20 18:01:17.000
691708333,19951736257,1,,0.5,2021-03-20 18:01:50.000
691708615,19953902076,1,1,8,2021-03-20 18:02:15.000
691708641,19955039586,1,1,1,2021-03-20 18:02:19.000
691708928,19955123352,1,,0.12,2021-03-20 18:02:47.000
691708971,19955118646,1,1,2,2021-03-20 18:02:51.000
691709969,19952821474,1,1,0.25,2021-03-20 18:04:34.000
691710102,19955125995,1,1,0.5,2021-03-20 18:04:50.000
691711011,19953419141,1,,0.5,2021-03-20 18:06:14.000
691711016,19953434676,1,,1.5,2021-03-20 18:06:15.000
691711166,19953214345,1,,0.5,2021-03-20 18:06:32.000
691711402,19955122866,1,1,2,2021-03-20 18:06:56.000
691711404,19955122640,2,2,2,2021-03-20 18:06:56.000
691711842,19954410507,1,2,3,2021-03-20 18:07:34.000
691713414,19955139547,1,1,0.5,2021-03-20 18:10:03.000
691713621,19955141395,1,1,0.5,2021-03-20 18:10:24.000
691714450,19955118218,,1,,2021-03-20 18:11:49.000
691714972,19955132105,1,1,0.5,2021-03-20 18:12:36.000
691716253,19949877678,2,2,0.25,2021-03-20 18:14:51.000
691721408,19955141220,1,1,0.25,2021-03-20 18:23:06.000
691723627,19954600416,1,1,0.5,2021-03-20 18:26:29.000
691724212,19951883525,1,,0.25,2021-03-20 18:27:20.000
691725912,19954349835,1,1,0.25,2021-03-20 18:30:13.000
691728009,19955096166,1,1,8,2021-03-20 18:33:22.000
691728727,19955203269,1,1,8,2021-03-20 18:34:32.000
691729779,19955200986,1,1,0.5,2021-03-20 18:36:22.000
691730206,19955210135,1,1,3,2021-03-20 18:37:01.000
691731060,19955209450,1,1,0.25,2021-03-20 18:38:26.000
691731233,19955215493,1,1,0.5,2021-03-20 18:38:38.000
691731980,19949109261,1,,0.4,2021-03-20 18:39:59.000
691732460,19955216747,2,2,1.25,2021-03-20 18:40:47.000
691734443,19954154093,1,1,2,2021-03-20 18:44:02.000
691735992,19955229461,1,1,0.5,2021-03-20 18:46:34.000
691736288,19955205507,1,1,3,2021-03-20 18:46:55.000
691737511,19955237105,1,1,0.5,2021-03-20 18:49:02.000
691738451,19954929455,1,1,0.5,2021-03-20 18:50:31.000
691738591,19955226232,1,1,0.5,2021-03-20 18:50:45.000
691739430,19953830331,1,1,0.45,2021-03-20 18:52:01.000
691739431,19953815394,1,1,0.5,2021-03-20 18:52:01.000
691739432,19953820432,1,1,0.35,2021-03-20 18:52:01.000
691740175,19955243177,1,1,0.5,2021-03-20 18:53:19.000
691744951,19955174958,1,1,0.4,2021-03-20 19:00:52.000
691746309,19955255096,1,1,0.5,2021-03-20 19:02:53.000
691746661,19955251324,1,1,0.5,2021-03-20 19:03:29.000
691749017,19952399711,1,1,0.25,2021-03-20 19:07:23.000
691749712,19955285104,1,1,2,2021-03-20 19:08:46.000
691751274,19955295501,1,1,0.5,2021-03-20 19:11:20.000
691751346,19955299011,,1,,2021-03-20 19:11:25.000
691753983,19955097872,2,2,4,2021-03-20 19:15:39.000
691756024,19954681834,1,1,0.5,2021-03-20 19:18:49.000
691756028,19954688814,1,1,0.5,2021-03-20 19:18:49.000
691756552,19955316756,,1,,2021-03-20 19:19:43.000
691757428,19955316275,1,1,0.4,2021-03-20 19:21:15.000
691757429,19955314116,1,1,0.5,2021-03-20 19:21:15.000
691758737,19955293266,1,1,0.5,2021-03-20 19:23:34.000
691759133,19955187510,1,1,1.49,2021-03-20 19:24:12.000
691760826,19955333026,1,1,0.5,2021-03-20 19:26:41.000
691761743,19955334217,1,1,2,2021-03-20 19:28:17.000
691761857,19950718595,1,1,3,2021-03-20 19:28:34.000
691762278,19955270798,1,1,0.5,2021-03-20 19:29:17.000
691763031,19955337995,1,1,0.5,2021-03-20 19:30:28.000
691763376,19953933849,1,1,0.5,2021-03-20 19:30:52.000
691764114,19950844708,1,1,0.5,2021-03-20 19:32:06.000
691764375,19955343758,1,1,0.5,2021-03-20 19:32:35.000
691767002,19951518295,1,,0.5,2021-03-20 19:36:48.000
691767641,19955358290,1,1,2,2021-03-20 19:37:41.000
691768510,19955356592,1,1,0.5,2021-03-20 19:38:57.000
691770255,19955350998,1,1,0.5,2021-03-20 19:41:29.000
691770475,19955349577,1,1,1,2021-03-20 19:41:46.000
691771585,19955373143,1,1,0.5,2021-03-20 19:43:37.000
691771862,19954993373,1,1,0.75,2021-03-20 19:44:03.000
691772069,19955365532,1,1,0.5,2021-03-20 19:44:28.000
691772650,19955375662,1,1,0.5,2021-03-20 19:45:29.000
691772679,19955377355,1,1,0.5,2021-03-20 19:45:33.000
691775671,19955342677,1,1,1,2021-03-20 19:49:55.000
691775715,19955180232,1,1,0.5,2021-03-20 19:49:59.000
691776034,19955388463,1,1,0.5,2021-03-20 19:50:27.000
691776152,19955302957,1,1,0.75,2021-03-20 19:50:36.000
691776154,19955284250,1,1,0.5,2021-03-20 19:50:36.000
691778693,19953450684,1,1,0.5,2021-03-20 19:54:55.000
691779129,19948714150,1,1,1.99,2021-03-20 19:55:33.000
691780175,19955380889,1,1,0.75,2021-03-20 19:57:13.000
691780264,19955187842,1,1,8,2021-03-20 19:57:26.000
691780533,19955390036,1,1,0.5,2021-03-20 19:57:55.000
691782698,19955185251,1,1,0.5,2021-03-20 20:01:37.000
691782924,19955288053,1,1,0.75,2021-03-20 20:01:59.000
691782944,19955416358,1,1,0.25,2021-03-20 20:02:02.000
691785504,19955175053,1,1,0.5,2021-03-20 20:05:56.000
691787820,19954793448,2,1,1,2021-03-20 20:09:38.000
691788127,19955424714,1,1,3,2021-03-20 20:10:11.000
691789355,19952889418,1,1,0.25,2021-03-20 20:12:14.000
691790024,19952612295,3,3,0.5,2021-03-20 20:13:23.000
691790140,19955216975,1,1,0.25,2021-03-20 20:13:35.000
691790706,19955347323,1,1,3,2021-03-20 20:14:34.000
691790856,19952433380,1,1,0.5,2021-03-20 20:14:47.000
691793371,19950495630,1,5,2,2021-03-20 20:18:47.000
691793529,19954155953,1,1,1,2021-03-20 20:19:01.000
691793530,19954035283,1,1,2,2021-03-20 20:19:01.000
691793778,19953173077,1,1,0.5,2021-03-20 20:19:23.000
691755255,19955103726,0,1,3.5,2021-03-20 19:17:38.000
691755257,19955102599,0,3,2.5,2021-03-20 19:17:38.000
691756029,19954674909,1,1,0.25,2021-03-20 19:18:49.000
691756121,19955261699,1,1,0.5,2021-03-20 19:18:54.000
691756419,19955314955,,1,,2021-03-20 19:19:26.000
691758392,19955324034,1,1,0.5,2021-03-20 19:23:01.000
691758528,19955323271,1,1,0.5,2021-03-20 19:23:15.000
691758942,19954910664,1,1,2,2021-03-20 19:23:55.000
691759333,19955327568,,1,,2021-03-20 19:24:30.000
691759872,19955220744,1,1,0.25,2021-03-20 19:25:18.000
691760666,19955325664,1,1,0.5,2021-03-20 19:26:24.000
691761745,19955333749,1,1,3,2021-03-20 19:28:17.000
691761859,19950718661,1,1,3,2021-03-20 19:28:34.000
691761896,19954999959,1,1,1.5,2021-03-20 19:28:39.000
691762239,19954043537,1,,0.25,2021-03-20 19:29:14.000
691762246,19949922999,1,,0.5,2021-03-20 19:29:15.000
691762631,19955326809,1,1,0.5,2021-03-20 19:29:52.000
691764265,19955332764,2,2,2,2021-03-20 19:32:22.000
691764278,19955300000,1,1,1,2021-03-20 19:32:23.000
691766853,19954606713,1,1,,2021-03-20 19:36:34.000
691768798,19953908827,1,1,2,2021-03-20 19:39:27.000
691772040,19955140300,1,1,0.25,2021-03-20 19:44:27.000
691772285,19953036759,1,1,0.5,2021-03-20 19:44:49.000
691772794,19955362882,1,1,0.5,2021-03-20 19:45:47.000
691773791,19955377712,1,1,0.5,2021-03-20 19:47:10.000
691775070,19953770405,1,1,0.5,2021-03-20 19:48:58.000
691775260,19952969038,1,1,0.5,2021-03-20 19:49:18.000
691775477,19952703248,1,,0.5,2021-03-20 19:49:43.000
691775490,19952702141,2,,0.4,2021-03-20 19:49:44.000
691775498,19952702421,2,,1,2021-03-20 19:49:44.000
691775673,19953613843,1,1,0.5,2021-03-20 19:49:55.000
691777411,19955286718,1,1,1.25,2021-03-20 19:52:43.000
691777414,19955394361,2,2,1,2021-03-20 19:52:43.000
691778547,19955395513,1,1,0.25,2021-03-20 19:54:40.000
691778722,19955391398,1,1,0.5,2021-03-20 19:54:58.000
691779116,19954943522,1,1,1,2021-03-20 19:55:33.000
691779119,19948714624,1,1,1.98,2021-03-20 19:55:33.000
691779122,19955344347,1,1,2,2021-03-20 19:55:33.000
691780176,19955377593,1,1,0.5,2021-03-20 19:57:13.000
691782105,19953025236,1,1,8,2021-03-20 20:00:38.000
691782925,19955287753,1,1,0.25,2021-03-20 20:01:59.000
691783927,19954010080,1,1,0.1,2021-03-20 20:03:34.000
691784417,19955419700,1,1,0.5,2021-03-20 20:04:19.000
691785503,19955201667,2,2,1.75,2021-03-20 20:05:56.000
691786503,19955410547,1,1,0.25,2021-03-20 20:07:30.000
691786642,19955426955,1,1,0.25,2021-03-20 20:07:44.000
691787821,19954797018,1,1,0.35,2021-03-20 20:09:38.000
691787823,19954820133,1,1,1,2021-03-20 20:09:38.000
691787824,19954786161,1,1,0.5,2021-03-20 20:09:38.000
691788125,19955428987,1,1,3,2021-03-20 20:10:10.000
691788351,19951797207,1,1,,2021-03-20 20:10:32.000
691788353,19951797195,,1,,2021-03-20 20:10:32.000
691789285,19955435318,1,1,0.25,2021-03-20 20:12:07.000
691790132,19955429337,1,1,0.5,2021-03-20 20:13:35.000
691790526,19953625530,1,1,0.5,2021-03-20 20:14:16.000
691790708,19953659595,1,1,3,2021-03-20 20:14:34.000
691793373,19950518006,1,2,1,2021-03-20 20:18:47.000
691794944,19954980216,1,1,2.5,2021-03-20 20:21:17.000
691756022,19954677817,1,1,1,2021-03-20 19:18:49.000
691756789,19955308907,1,1,0.25,2021-03-20 19:20:11.000
691757666,19949401384,1,1,0.5,2021-03-20 19:21:42.000
691758256,19955321416,1,1,0.5,2021-03-20 19:22:45.000
691759863,19955192542,1,1,0.25,2021-03-20 19:25:17.000
691760147,19955314059,1,1,0.25,2021-03-20 19:25:40.000
691761892,19955000060,1,1,1.75,2021-03-20 19:28:38.000
691762240,19954043660,1,,0.25,2021-03-20 19:29:15.000
691765526,19955337814,1,,0.25,2021-03-20 19:34:30.000
691765547,19952505888,1,1,2.25,2021-03-20 19:34:31.000
691767644,19955353456,2,2,3,2021-03-20 19:37:42.000
691768794,19953802189,1,1,3,2021-03-20 19:39:27.000
691768802,19953824828,1,1,2,2021-03-20 19:39:27.000
691769288,19955364539,1,1,0.5,2021-03-20 19:40:14.000
691769783,19955101797,1,1,0.5,2021-03-20 19:40:49.000
691770278,19955361218,1,1,0.25,2021-03-20 19:41:31.000
691770477,19955346738,1,1,0.5,2021-03-20 19:41:46.000
691770508,19955110637,1,1,1,2021-03-20 19:41:50.000
691770510,19955123470,1,1,1,2021-03-20 19:41:50.000
691771864,19955373824,1,1,0.5,2021-03-20 19:44:03.000
691772793,19955366769,1,1,0.65,2021-03-20 19:45:47.000
691773186,19955201214,1,1,1.49,2021-03-20 19:46:27.000
691775481,19952705034,1,,1.5,2021-03-20 19:49:43.000
691775492,19952702510,2,,1,2021-03-20 19:49:44.000
691776065,19952504928,1,,0.25,2021-03-20 19:50:29.000
691776274,19954047945,1,1,0.5,2021-03-20 19:50:48.000
691776479,19955389166,2,2,2,2021-03-20 19:51:11.000
691778598,19955398437,1,1,0.5,2021-03-20 19:54:47.000
691778695,19955398110,4,4,0.45,2021-03-20 19:54:55.000
691780289,19955406182,1,1,0.4,2021-03-20 19:57:30.000
691781571,19955373877,1,1,0.5,2021-03-20 19:59:38.000
691784448,19955417090,1,1,0.5,2021-03-20 20:04:24.000
691785501,19955100315,1,1,2,2021-03-20 20:05:56.000
691789666,19955017734,1,1,0.5,2021-03-20 20:12:46.000
691789895,19952902031,1,5,0.4,2021-03-20 20:13:12.000
691790908,19955446815,,1,,2021-03-20 20:14:53.000
691793016,19955436727,1,1,3,2021-03-20 20:18:13.000
691794695,19955449216,1,1,0.25,2021-03-20 20:20:52.000
691755256,19955104727,0,1,4.25,2021-03-20 19:17:38.000
691755260,19955094871,0,3,3.5,2021-03-20 19:17:38.000
691756021,19954689714,7,7,0.5,2021-03-20 19:18:49.000
691757665,19948439276,1,1,1,2021-03-20 19:21:42.000
691757800,19950729255,1,1,2,2021-03-20 19:21:57.000
691757801,19950715787,1,2,1,2021-03-20 19:21:57.000
691757805,19952854568,1,1,0.5,2021-03-20 19:21:57.000
691759172,19955326296,1,1,0.5,2021-03-20 19:24:17.000
691761339,19954703818,1,1,0.5,2021-03-20 19:27:37.000
691761894,19950426880,2,2,1,2021-03-20 19:28:39.000
691763366,19953044860,1,1,0.5,2021-03-20 19:30:51.000
691765523,19955337386,1,,0.5,2021-03-20 19:34:30.000
691769544,19955364287,1,1,0.75,2021-03-20 19:40:35.000
691770507,19955125864,1,1,1,2021-03-20 19:41:50.000
691772282,19955356688,1,1,0.25,2021-03-20 19:44:49.000
691773188,19955350636,1,1,1,2021-03-20 19:46:27.000
691773789,19955374674,1,1,2.5,2021-03-20 19:47:10.000
691774384,19955339701,1,1,1,2021-03-20 19:48:03.000
691774503,19955013946,1,1,0.5,2021-03-20 19:48:12.000
691774506,19951839773,1,1,0.5,2021-03-20 19:48:12.000
691775262,19955386579,1,1,3,2021-03-20 19:49:18.000
691775495,19952701874,1,,0.5,2021-03-20 19:49:44.000
691776153,19955306727,,1,,2021-03-20 19:50:36.000
691778339,19955084446,1,1,2,2021-03-20 19:54:17.000
691784142,19955414149,1,1,0.5,2021-03-20 20:03:53.000
691784577,19953320719,1,,0.5,2021-03-20 20:04:35.000
691784587,19952004245,1,,2,2021-03-20 20:04:36.000
691785502,19955196777,1,1,1,2021-03-20 20:05:56.000
691786323,19955428518,,1,,2021-03-20 20:07:12.000
691786695,19953833472,1,1,1,2021-03-20 20:07:48.000
691787713,19955181535,1,1,0.25,2021-03-20 20:09:27.000
691787822,19954801489,1,1,2.25,2021-03-20 20:09:38.000
691788231,19955249249,1,1,8,2021-03-20 20:10:19.000
691789354,19952890490,1,1,0.5,2021-03-20 20:12:14.000
691790134,19955219679,2,2,1.5,2021-03-20 20:13:35.000
691790232,19955226339,1,1,0.5,2021-03-20 20:13:43.000
691790936,19955450327,1,1,0.5,2021-03-20 20:14:55.000
691793531,19955182842,1,1,4,2021-03-20 20:19:01.000
691793777,19953175842,1,1,8,2021-03-20 20:19:23.000
691794943,19955363694,1,1,0.5,2021-03-20 20:21:17.000
691755259,19955102529,0,3,2.5,2021-03-20 19:17:38.000
691755261,19955098418,0,5,3,2021-03-20 19:17:38.000
691756348,19954569031,1,1,0.25,2021-03-20 19:19:19.000
691757803,19950710918,1,1,0.75,2021-03-20 19:21:57.000
691760145,19952956210,1,1,0.5,2021-03-20 19:25:40.000
691761309,19955322304,1,1,0.25,2021-03-20 19:27:34.000
691761861,19950719016,1,1,1,2021-03-20 19:28:34.000
691761893,19950427347,2,2,1,2021-03-20 19:28:39.000
691761897,19953658689,1,1,1.5,2021-03-20 19:28:39.000
691762245,19955182895,1,,0.75,2021-03-20 19:29:15.000
691763230,19955333912,,1,,2021-03-20 19:30:45.000
691765223,19955351250,1,1,0.5,2021-03-20 19:34:05.000
691765545,19952506141,1,1,1.49,2021-03-20 19:34:31.000
691765623,19955341983,1,1,0.5,2021-03-20 19:34:39.000
691766997,19951514493,5,,0.75,2021-03-20 19:36:48.000
691768796,19953805781,1,1,3,2021-03-20 19:39:27.000
691770277,19955362327,2,2,1.25,2021-03-20 19:41:31.000
691770505,19955119059,1,1,0.2,2021-03-20 19:41:50.000
691770512,19955111396,1,1,0.35,2021-03-20 19:41:50.000
691771136,19955370185,1,1,0.5,2021-03-20 19:42:54.000
691771390,19955369425,1,1,0.25,2021-03-20 19:43:24.000
691772071,19955365919,1,1,0.25,2021-03-20 19:44:28.000
691772284,19955372936,1,1,0.5,2021-03-20 19:44:49.000
691773187,19955186343,1,1,1.25,2021-03-20 19:46:27.000
691774385,19955336952,1,1,0.5,2021-03-20 19:48:03.000
691775484,19952706081,1,,1,2021-03-20 19:49:44.000
691777455,19953287330,1,1,0.25,2021-03-20 19:52:46.000
691778740,19952969406,1,1,0.25,2021-03-20 19:55:00.000
691780835,19955272891,1,1,0.5,2021-03-20 19:58:22.000
691780950,19955377819,1,1,0.5,2021-03-20 19:58:34.000
691782392,19955414829,1,1,0.5,2021-03-20 20:01:07.000
691783635,19955418742,1,1,0.5,2021-03-20 20:03:08.000
691784415,19955413841,1,1,0.5,2021-03-20 20:04:19.000
691785500,19955093414,1,1,1,2021-03-20 20:05:56.000
691785668,19955348154,1,1,0.5,2021-03-20 20:06:12.000
691786694,19955348913,4,4,0.2,2021-03-20 20:07:48.000
691786747,19952724802,1,1,0.5,2021-03-20 20:07:50.000
691787817,19954811647,1,1,1,2021-03-20 20:09:38.000
691789691,19951594148,1,1,3,2021-03-20 20:12:49.000
691790135,19955284968,1,1,0.25,2021-03-20 20:13:35.000
691790250,19953201054,1,1,0.5,2021-03-20 20:13:45.000
